Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number,datetime,delta_time,SOH
551,"[2008.0, 5.0, 24.0, 1.0, 9.0, 21.562]",24,B0005,551,552,00552.csv,1.3395306867947354,152,2008-05-24 01:09:21.562,4441419.969,0.6697653433973677
555,"[2008.0, 5.0, 24.0, 6.0, 0.0, 20.156]",24,B0005,555,556,00556.csv,1.3290286565120697,153,2008-05-24 06:00:20.156,4458878.563,0.6645143282560348
559,"[2008.0, 5.0, 24.0, 10.0, 42.0, 50.484]",24,B0005,559,560,00560.csv,1.3236741274998955,154,2008-05-24 10:42:50.484,4475828.891,0.6618370637499479
563,"[2008.0, 5.0, 24.0, 15.0, 31.0, 10.593]",24,B0005,563,564,00564.csv,1.318633896753293,155,2008-05-24 15:31:10.593,4493129.0,0.6593169483766466
567,"[2008.0, 5.0, 24.0, 20.0, 21.0, 13.437]",24,B0005,567,568,00568.csv,1.3134751321324272,156,2008-05-24 20:21:13.437,4510531.844,0.6567375660662136
571,"[2008.0, 5.0, 25.0, 1.0, 6.0, 49.828]",24,B0005,571,572,00572.csv,1.3132020634442203,157,2008-05-25 01:06:49.828,4527668.235,0.65660103172211
575,"[2008.0, 5.0, 25.0, 5.0, 57.0, 17.89]",24,B0005,575,576,00576.csv,1.3077959946944353,158,2008-05-25 05:57:17.890,4545096.297,0.6538979973472177
579,"[2008.0, 5.0, 25.0, 10.0, 51.0, 37.015]",24,B0005,579,580,00580.csv,1.3030329186405918,159,2008-05-25 10:51:37.015,4562755.422,0.651516459320296
583,"[2008.0, 5.0, 25.0, 15.0, 37.0, 8.89]",24,B0005,583,584,00584.csv,1.3033573559038203,160,2008-05-25 15:37:08.890,4579887.297,0.6516786779519101
587,"[2008.0, 5.0, 25.0, 20.0, 23.0, 4.453]",24,B0005,587,588,00588.csv,1.3034100438655642,161,2008-05-25 20:23:04.453,4597042.86,0.6517050219327821
591,"[2008.0, 5.0, 26.0, 1.0, 13.0, 2.796]",24,B0005,591,592,00592.csv,1.2978870806495706,162,2008-05-26 01:13:02.796,4614441.203,0.6489435403247853
595,"[2008.0, 5.0, 26.0, 6.0, 1.0, 8.171]",24,B0005,595,596,00596.csv,1.2980735056918902,163,2008-05-26 06:01:08.171,4631726.578,0.6490367528459451
599,"[2008.0, 5.0, 26.0, 10.0, 44.0, 38.468]",24,B0005,599,600,00600.csv,1.293463613844243,164,2008-05-26 10:44:38.468,4648736.875,0.6467318069221215
603,"[2008.0, 5.0, 26.0, 15.0, 30.0, 43.968]",24,B0005,603,604,00604.csv,1.288003392619118,165,2008-05-26 15:30:43.968,4665902.375,0.6440016963095591
607,"[2008.0, 5.0, 26.0, 20.0, 21.0, 4.921]",24,B0005,607,608,00608.csv,1.2874525221379407,166,2008-05-26 20:21:04.921,4683323.328,0.6437262610689704
611,"[2008.0, 5.0, 27.0, 15.0, 52.0, 41.359]",24,B0005,611,612,00612.csv,1.3090153642307354,167,2008-05-27 15:52:41.359,4753619.766,0.6545076821153677
613,"[2008.0, 5.0, 27.0, 20.0, 45.0, 42.125]",24,B0005,613,614,00614.csv,1.3250793286429356,168,2008-05-27 20:45:42.125,4771200.532,0.6625396643214678
617,"[2008.0, 4.0, 2.0, 15.0, 25.0, 41.593]",24,B0006,1,618,00618.csv,2.035337591005598,1,2008-04-02 15:25:41.593,0.0,1.017668795502799
619,"[2008.0, 4.0, 2.0, 19.0, 43.0, 48.406]",24,B0006,3,620,00620.csv,2.025140246031412,2,2008-04-02 19:43:48.406,15486.813,1.012570123015706
621,"[2008.0, 4.0, 3.0, 0.0, 1.0, 6.687]",24,B0006,5,622,00622.csv,2.013326371345464,3,2008-04-03 00:01:06.687,30925.094,1.006663185672732
623,"[2008.0, 4.0, 3.0, 4.0, 16.0, 37.375]",24,B0006,7,624,00624.csv,2.0132846655407413,4,2008-04-03 04:16:37.375,46255.782,1.0066423327703706
625,"[2008.0, 4.0, 3.0, 8.0, 33.0, 25.703]",24,B0006,9,626,00626.csv,2.000528337624771,5,2008-04-03 08:33:25.703,61664.11,1.0002641688123857
627,"[2008.0, 4.0, 3.0, 12.0, 55.0, 10.687]",24,B0006,11,628,00628.csv,2.0138990759931645,6,2008-04-03 12:55:10.687,77369.094,1.0069495379965823
629,"[2008.0, 4.0, 3.0, 17.0, 17.0, 16.015]",24,B0006,13,630,00630.csv,2.013101105626967,7,2008-04-03 17:17:16.015,93094.422,1.0065505528134835
631,"[2008.0, 4.0, 3.0, 21.0, 28.0, 14.718]",24,B0006,15,632,00632.csv,1.96878982627284,8,2008-04-03 21:28:14.718,108153.125,0.9843949131364199
633,"[2008.0, 4.0, 4.0, 1.0, 38.0, 15.218]",24,B0006,17,634,00634.csv,1.9681661764334244,9,2008-04-04 01:38:15.218,123153.625,0.9840830882167124
635,"[2008.0, 4.0, 4.0, 5.0, 48.0, 8.609]",24,B0006,19,636,00636.csv,1.9572307917560536,10,2008-04-04 05:48:08.609,138147.016,0.9786153958780268
637,"[2008.0, 4.0, 4.0, 9.0, 57.0, 19.765]",24,B0006,21,638,00638.csv,1.9455991514129352,11,2008-04-04 09:57:19.765,153098.172,0.9727995757064676
640,"[2008.0, 4.0, 4.0, 17.0, 56.0, 27.609]",24,B0006,24,641,00641.csv,1.934750504484113,12,2008-04-04 17:56:27.609,181846.016,0.9673752522420564
642,"[2008.0, 4.0, 4.0, 22.0, 1.0, 54.671]",24,B0006,26,643,00643.csv,1.9232799539368028,13,2008-04-04 22:01:54.671,196573.078,0.9616399769684014
644,"[2008.0, 4.0, 5.0, 2.0, 20.0, 26.703]",24,B0006,28,645,00645.csv,1.911889930948487,14,2008-04-05 02:20:26.703,212085.11,0.9559449654742435
646,"[2008.0, 4.0, 5.0, 6.0, 25.0, 1.89]",24,B0006,30,647,00647.csv,1.9010667141979305,15,2008-04-05 06:25:01.890,226760.297,0.9505333570989651
648,"[2008.0, 4.0, 5.0, 10.0, 30.0, 32.312]",24,B0006,32,649,00649.csv,1.8891989948061456,16,2008-04-05 10:30:32.312,241490.719,0.9445994974030728
650,"[2008.0, 4.0, 5.0, 14.0, 34.0, 41.468]",24,B0006,34,651,00651.csv,1.878278372248849,17,2008-04-05 14:34:41.468,256139.875,0.9391391861244245
652,"[2008.0, 4.0, 5.0, 18.0, 39.0, 25.218]",24,B0006,36,653,00653.csv,1.8675697161520208,18,2008-04-05 18:39:25.218,270823.625,0.9337848580760104
654,"[2008.0, 4.0, 5.0, 22.0, 46.0, 35.484]",24,B0006,38,655,00655.csv,1.8675892574453767,19,2008-04-05 22:46:35.484,285653.891,0.9337946287226885
657,"[2008.0, 4.0, 18.0, 21.0, 10.0, 19.796]",24,B0006,41,658,00658.csv,1.979626548250818,20,2008-04-18 21:10:19.796,1403078.203,0.9898132741254088
661,"[2008.0, 4.0, 19.0, 2.0, 29.0, 9.0]",24,B0006,45,662,00662.csv,1.9575499080884025,21,2008-04-19 02:29:09.000,1422207.407,0.9787749540442011
665,"[2008.0, 4.0, 19.0, 7.0, 47.0, 15.703]",24,B0006,49,666,00666.csv,1.9458150170787551,22,2008-04-19 07:47:15.703,1441294.11,0.9729075085393777
669,"[2008.0, 4.0, 19.0, 13.0, 1.0, 42.562]",24,B0006,53,670,00670.csv,1.9242461121680088,23,2008-04-19 13:01:42.562,1460160.969,0.9621230560840044
673,"[2008.0, 4.0, 19.0, 18.0, 27.0, 29.828]",24,B0006,57,674,00674.csv,1.945981133142164,24,2008-04-19 18:27:29.828,1479708.235,0.972990566571082
677,"[2008.0, 4.0, 19.0, 23.0, 41.0, 55.687]",24,B0006,61,678,00678.csv,1.901407930553079,25,2008-04-19 23:41:55.687,1498574.094,0.9507039652765396
681,"[2008.0, 4.0, 20.0, 4.0, 54.0, 41.734]",24,B0006,65,682,00682.csv,1.878674213680085,26,2008-04-20 04:54:41.734,1517340.141,0.9393371068400423
685,"[2008.0, 4.0, 20.0, 10.0, 16.0, 28.859]",24,B0006,69,686,00686.csv,1.8683061328264217,27,2008-04-20 10:16:28.859,1536647.266,0.9341530664132108
689,"[2008.0, 4.0, 20.0, 15.0, 37.0, 5.281]",24,B0006,73,690,00690.csv,1.8560244070083,28,2008-04-20 15:37:05.281,1555883.688,0.9280122035041499
693,"[2008.0, 4.0, 20.0, 20.0, 50.0, 38.921]",24,B0006,77,694,00694.csv,1.8451997961855773,29,2008-04-20 20:50:38.921,1574697.328,0.9225998980927886
697,"[2008.0, 4.0, 21.0, 2.0, 15.0, 2.921]",24,B0006,81,698,00698.csv,1.857228890885317,30,2008-04-21 02:15:02.921,1594161.328,0.9286144454426584
701,"[2008.0, 4.0, 22.0, 15.0, 33.0, 49.875]",24,B0006,85,702,00702.csv,1.924776088909064,31,2008-04-22 15:33:49.875,1728488.282,0.962388044454532
705,"[2008.0, 4.0, 22.0, 20.0, 26.0, 18.921]",24,B0006,89,706,00706.csv,1.8822317526092551,32,2008-04-22 20:26:18.921,1746037.328,0.9411158763046277
709,"[2008.0, 4.0, 23.0, 1.0, 18.0, 11.796]",24,B0006,93,710,00710.csv,1.855276687885587,33,2008-04-23 01:18:11.796,1763550.203,0.9276383439427935
713,"[2008.0, 4.0, 23.0, 6.0, 18.0, 19.921]",24,B0006,97,714,00714.csv,1.839250891718188,34,2008-04-23 06:18:19.921,1781558.328,0.919625445859094
717,"[2008.0, 4.0, 23.0, 11.0, 8.0, 0.312]",24,B0006,101,718,00718.csv,1.8185396073994429,35,2008-04-23 11:08:00.312,1798938.719,0.9092698036997214
721,"[2008.0, 4.0, 23.0, 16.0, 6.0, 25.171]",24,B0006,105,722,00722.csv,1.8134770059567056,36,2008-04-23 16:06:25.171,1816843.578,0.9067385029783529
725,"[2008.0, 4.0, 23.0, 21.0, 2.0, 58.296]",24,B0006,109,726,00726.csv,1.7971018450305436,37,2008-04-23 21:02:58.296,1834636.703,0.8985509225152718
729,"[2008.0, 4.0, 24.0, 1.0, 51.0, 33.89]",24,B0006,113,730,00730.csv,1.7810046294120476,38,2008-04-24 01:51:33.890,1851952.297,0.8905023147060238
733,"[2008.0, 4.0, 24.0, 6.0, 50.0, 0.031]",24,B0006,117,734,00734.csv,1.7710130422682329,39,2008-04-24 06:50:00.031,1869858.438,0.8855065211341164
737,"[2008.0, 4.0, 24.0, 11.0, 49.0, 24.281]",24,B0006,121,738,00738.csv,1.7604712448170945,40,2008-04-24 11:49:24.281,1887822.688,0.8802356224085472
741,"[2008.0, 4.0, 24.0, 16.0, 45.0, 56.015]",24,B0006,125,742,00742.csv,1.7502913788006589,41,2008-04-24 16:45:56.015,1905614.422,0.8751456894003294
745,"[2008.0, 4.0, 24.0, 21.0, 38.0, 11.078]",24,B0006,129,746,00746.csv,1.7394925037732578,42,2008-04-24 21:38:11.078,1923149.485,0.8697462518866288
749,"[2008.0, 4.0, 25.0, 12.0, 3.0, 44.093]",24,B0006,133,750,00750.csv,1.7546766553637203,43,2008-04-25 12:03:44.093,1975082.5,0.8773383276818602
751,"[2008.0, 4.0, 25.0, 20.0, 3.0, 55.921]",24,B0006,135,752,00752.csv,1.7659390941842177,44,2008-04-25 20:03:55.921,2003894.328,0.8829695470921088
755,"[2008.0, 4.0, 26.0, 1.0, 4.0, 35.718]",24,B0006,139,756,00756.csv,1.7337887419624838,45,2008-04-26 01:04:35.718,2021934.125,0.8668943709812419
759,"[2008.0, 4.0, 26.0, 5.0, 57.0, 35.14]",24,B0006,143,760,00760.csv,1.713325912040734,46,2008-04-26 05:57:35.140,2039513.547,0.856662956020367
763,"[2008.0, 4.0, 26.0, 10.0, 58.0, 25.843]",24,B0006,147,764,00764.csv,1.7024077813673466,47,2008-04-26 10:58:25.843,2057564.25,0.8512038906836733
765,"[2008.0, 4.0, 29.0, 12.0, 15.0, 56.953]",24,B0006,149,766,00766.csv,1.82371946178183,48,2008-04-29 12:15:56.953,2321415.36,0.9118597308909151
769,"[2008.0, 4.0, 29.0, 17.0, 5.0, 27.781]",24,B0006,153,770,00770.csv,1.8081284050314708,49,2008-04-29 17:05:27.781,2338786.188,0.9040642025157354
773,"[2008.0, 4.0, 29.0, 22.0, 0.0, 4.75]",24,B0006,157,774,00774.csv,1.7757610945034283,50,2008-04-29 22:00:04.750,2356463.157,0.8878805472517142
777,"[2008.0, 4.0, 30.0, 2.0, 43.0, 55.312]",24,B0006,161,778,00778.csv,1.7447409841836798,51,2008-04-30 02:43:55.312,2373493.719,0.8723704920918399
781,"[2008.0, 4.0, 30.0, 7.0, 41.0, 42.578]",24,B0006,165,782,00782.csv,1.729207034132373,52,2008-04-30 07:41:42.578,2391360.985,0.8646035170661865
785,"[2008.0, 4.0, 30.0, 12.0, 28.0, 49.265]",24,B0006,169,786,00786.csv,1.7081086552553244,53,2008-04-30 12:28:49.265,2408587.672,0.8540543276276622
789,"[2008.0, 4.0, 30.0, 17.0, 20.0, 16.14]",24,B0006,173,790,00790.csv,1.6975954237461768,54,2008-04-30 17:20:16.140,2426074.547,0.8487977118730883
793,"[2008.0, 4.0, 30.0, 22.0, 14.0, 54.062]",24,B0006,177,794,00794.csv,1.6820634524029463,55,2008-04-30 22:14:54.062,2443752.469,0.8410317262014732
797,"[2008.0, 5.0, 1.0, 3.0, 15.0, 33.14]",24,B0006,181,798,00798.csv,1.6714768322295086,56,2008-05-01 03:15:33.140,2461791.547,0.8357384161147543
801,"[2008.0, 5.0, 1.0, 8.0, 16.0, 3.343]",24,B0006,185,802,00802.csv,1.6607591387047655,57,2008-05-01 08:16:03.343,2479821.75,0.8303795693523827
805,"[2008.0, 5.0, 1.0, 13.0, 14.0, 24.875]",24,B0006,189,806,00806.csv,1.651121015038069,58,2008-05-01 13:14:24.875,2497723.282,0.8255605075190345
809,"[2008.0, 5.0, 1.0, 18.0, 11.0, 10.984]",24,B0006,193,810,00810.csv,1.640134925619093,59,2008-05-01 18:11:10.984,2515529.391,0.8200674628095465
813,"[2008.0, 5.0, 1.0, 23.0, 10.0, 15.265]",24,B0006,197,814,00814.csv,1.629199941616544,60,2008-05-01 23:10:15.265,2533473.672,0.814599970808272
817,"[2008.0, 5.0, 2.0, 3.0, 53.0, 34.765]",24,B0006,201,818,00818.csv,1.6088496302961666,61,2008-05-02 03:53:34.765,2550473.172,0.8044248151480832
821,"[2008.0, 5.0, 2.0, 8.0, 44.0, 40.859]",24,B0006,205,822,00822.csv,1.6035244898969248,62,2008-05-02 08:44:40.859,2567939.266,0.8017622449484624
825,"[2008.0, 5.0, 2.0, 13.0, 43.0, 5.093]",24,B0006,209,826,00826.csv,1.5989712144027983,63,2008-05-02 13:43:05.093,2585843.5,0.799485607201399
829,"[2008.0, 5.0, 2.0, 19.0, 7.0, 48.359]",24,B0006,213,830,00830.csv,1.5876273123575604,64,2008-05-02 19:07:48.359,2605326.766,0.7938136561787802
831,"[2008.0, 5.0, 2.0, 23.0, 24.0, 17.687]",24,B0006,215,832,00832.csv,1.5829719744686166,65,2008-05-02 23:24:17.687,2620716.094,0.7914859872343084
835,"[2008.0, 5.0, 3.0, 4.0, 13.0, 8.609]",24,B0006,219,836,00836.csv,1.567137636713563,66,2008-05-03 04:13:08.609,2638047.016,0.7835688183567815
839,"[2008.0, 5.0, 3.0, 9.0, 10.0, 19.812]",24,B0006,223,840,00840.csv,1.5613446139713882,67,2008-05-03 09:10:19.812,2655878.219,0.7806723069856942
843,"[2008.0, 5.0, 3.0, 14.0, 4.0, 34.187]",24,B0006,227,844,00844.csv,1.551171189279042,68,2008-05-03 14:04:34.187,2673532.594,0.775585594639521
847,"[2008.0, 5.0, 3.0, 18.0, 58.0, 13.468]",24,B0006,231,848,00848.csv,1.5406741606295171,69,2008-05-03 18:58:13.468,2691151.875,0.7703370803147586
851,"[2008.0, 5.0, 3.0, 23.0, 42.0, 30.093]",24,B0006,235,852,00852.csv,1.5253138744624433,70,2008-05-03 23:42:30.093,2708208.5,0.7626569372312217
855,"[2008.0, 5.0, 4.0, 4.0, 41.0, 40.0]",24,B0006,239,856,00856.csv,1.5301570318067428,71,2008-05-04 04:41:40.000,2726158.407,0.7650785159033714
859,"[2008.0, 5.0, 4.0, 9.0, 40.0, 11.906]",24,B0006,243,860,00860.csv,1.524656683447409,72,2008-05-04 09:40:11.906,2744070.313,0.7623283417237045
863,"[2008.0, 5.0, 4.0, 14.0, 38.0, 13.359]",24,B0006,247,864,00864.csv,1.5145492986655429,73,2008-05-04 14:38:13.359,2761951.766,0.7572746493327714
867,"[2008.0, 5.0, 4.0, 19.0, 37.0, 7.89]",24,B0006,251,868,00868.csv,1.509391504602082,74,2008-05-04 19:37:07.890,2779886.297,0.754695752301041
871,"[2008.0, 5.0, 5.0, 0.0, 35.0, 53.968]",24,B0006,255,872,00872.csv,1.5039974333050703,75,2008-05-05 00:35:53.968,2797812.375,0.7519987166525351
875,"[2008.0, 5.0, 5.0, 5.0, 28.0, 13.937]",24,B0006,259,876,00876.csv,1.4935201918040188,76,2008-05-05 05:28:13.937,2815352.344,0.7467600959020095
879,"[2008.0, 5.0, 5.0, 11.0, 41.0, 31.5]",24,B0006,263,880,00880.csv,1.4876323024497422,77,2008-05-05 11:41:31.500,2837749.907,0.7438161512248711
881,"[2008.0, 5.0, 5.0, 20.0, 40.0, 8.562]",24,B0006,265,882,00882.csv,1.5302876214401704,78,2008-05-05 20:40:08.562,2870066.969,0.7651438107200852
885,"[2008.0, 5.0, 6.0, 1.0, 38.0, 46.265]",24,B0006,269,886,00886.csv,1.5040760088360112,79,2008-05-06 01:38:46.265,2887984.672,0.7520380044180057
889,"[2008.0, 5.0, 6.0, 6.0, 37.0, 6.296]",24,B0006,273,890,00890.csv,1.4887593608730894,80,2008-05-06 06:37:06.296,2905884.703,0.7443796804365447
893,"[2008.0, 5.0, 6.0, 11.0, 25.0, 21.031]",24,B0006,277,894,00894.csv,1.4782779285546637,81,2008-05-06 11:25:21.031,2923179.438,0.7391389642773318
897,"[2008.0, 5.0, 6.0, 16.0, 23.0, 36.296]",24,B0006,281,898,00898.csv,1.478459982215684,82,2008-05-06 16:23:36.296,2941074.703,0.739229991107842
901,"[2008.0, 5.0, 6.0, 21.0, 21.0, 49.265]",24,B0006,285,902,00902.csv,1.473214844899973,83,2008-05-06 21:21:49.265,2958967.672,0.7366074224499864
905,"[2008.0, 5.0, 7.0, 2.0, 17.0, 25.156]",24,B0006,289,906,00906.csv,1.4675164935067897,84,2008-05-07 02:17:25.156,2976703.563,0.7337582467533948
909,"[2008.0, 5.0, 7.0, 7.0, 4.0, 2.109]",24,B0006,293,910,00910.csv,1.4516292657521337,85,2008-05-07 07:04:02.109,2993900.516,0.7258146328760668
913,"[2008.0, 5.0, 7.0, 12.0, 1.0, 49.906]",24,B0006,297,914,00914.csv,1.4519237720967175,86,2008-05-07 12:01:49.906,3011768.313,0.7259618860483588
917,"[2008.0, 5.0, 7.0, 16.0, 59.0, 29.937]",24,B0006,301,918,00918.csv,1.4471484694777743,87,2008-05-07 16:59:29.937,3029628.344,0.7235742347388872
921,"[2008.0, 5.0, 7.0, 21.0, 56.0, 9.656]",24,B0006,305,922,00922.csv,1.4468538105659885,88,2008-05-07 21:56:09.656,3047428.063,0.7234269052829942
925,"[2008.0, 5.0, 8.0, 2.0, 53.0, 49.937]",24,B0006,309,926,00926.csv,1.4416741930284678,89,2008-05-08 02:53:49.937,3065288.344,0.7208370965142339
928,"[2008.0, 5.0, 9.0, 12.0, 25.0, 7.0]",24,B0006,312,929,00929.csv,1.5935866593100128,90,2008-05-09 12:25:07.000,3185965.407,0.7967933296550064
931,"[2008.0, 5.0, 9.0, 20.0, 28.0, 9.734]",24,B0006,315,932,00932.csv,1.5463902376915637,91,2008-05-09 20:28:09.734,3214948.141,0.773195118845782
935,"[2008.0, 5.0, 10.0, 1.0, 21.0, 56.5]",24,B0006,319,936,00936.csv,1.51470559175661,92,2008-05-10 01:21:56.500,3232574.907,0.757352795878305
939,"[2008.0, 5.0, 10.0, 6.0, 18.0, 12.0]",24,B0006,323,940,00940.csv,1.4989786083335404,93,2008-05-10 06:18:12.000,3250350.407,0.7494893041667702
943,"[2008.0, 5.0, 10.0, 11.0, 16.0, 4.843]",24,B0006,327,944,00944.csv,1.4831110745410492,94,2008-05-10 11:16:04.843,3268223.25,0.7415555372705246
947,"[2008.0, 5.0, 10.0, 16.0, 11.0, 56.109]",24,B0006,331,948,00948.csv,1.4729664825468278,95,2008-05-10 16:11:56.109,3285974.516,0.7364832412734139
951,"[2008.0, 5.0, 10.0, 21.0, 7.0, 54.625]",24,B0006,335,952,00952.csv,1.4627604396099307,96,2008-05-10 21:07:54.625,3303733.032,0.7313802198049654
955,"[2008.0, 5.0, 11.0, 2.0, 5.0, 21.796]",24,B0006,339,956,00956.csv,1.4518364681062514,97,2008-05-11 02:05:21.796,3321580.203,0.7259182340531257
959,"[2008.0, 5.0, 11.0, 6.0, 55.0, 27.734]",24,B0006,343,960,00960.csv,1.4468670644030392,98,2008-05-11 06:55:27.734,3338986.141,0.7234335322015197
963,"[2008.0, 5.0, 11.0, 11.0, 52.0, 47.187]",24,B0006,347,964,00964.csv,1.441380399427779,99,2008-05-11 11:52:47.187,3356825.594,0.7206901997138896
967,"[2008.0, 5.0, 11.0, 16.0, 49.0, 58.921]",24,B0006,351,968,00968.csv,1.431210744960774,100,2008-05-11 16:49:58.921,3374657.328,0.715605372480387
971,"[2008.0, 5.0, 11.0, 21.0, 47.0, 12.843]",24,B0006,355,972,00972.csv,1.4260247179525716,101,2008-05-11 21:47:12.843,3392491.25,0.7130123589762857
975,"[2008.0, 5.0, 12.0, 2.0, 36.0, 58.921]",24,B0006,359,976,00976.csv,1.420487649966195,102,2008-05-12 02:36:58.921,3409877.328,0.7102438249830975
979,"[2008.0, 5.0, 12.0, 12.0, 56.0, 34.781]",24,B0006,363,980,00980.csv,1.4207006230355006,103,2008-05-12 12:56:34.781,3447053.188,0.7103503115177503
982,"[2008.0, 5.0, 12.0, 18.0, 59.0, 59.453]",24,B0006,366,983,00983.csv,1.452255804330839,104,2008-05-12 18:59:59.453,3468857.86,0.7261279021654193
986,"[2008.0, 5.0, 12.0, 23.0, 53.0, 17.609]",24,B0006,370,987,00987.csv,1.431557632772571,105,2008-05-12 23:53:17.609,3486456.016,0.7157788163862855
990,"[2008.0, 5.0, 13.0, 4.0, 35.0, 25.359]",24,B0006,374,991,00991.csv,1.415015751158943,106,2008-05-13 04:35:25.359,3503383.766,0.7075078755794715
994,"[2008.0, 5.0, 13.0, 9.0, 24.0, 4.718]",24,B0006,378,995,00995.csv,1.4097311506517451,107,2008-05-13 09:24:04.718,3520703.125,0.7048655753258726
998,"[2008.0, 5.0, 13.0, 14.0, 20.0, 24.937]",24,B0006,382,999,00999.csv,1.404917318129309,108,2008-05-13 14:20:24.937,3538483.344,0.7024586590646545
1002,"[2008.0, 5.0, 13.0, 19.0, 4.0, 20.531]",24,B0006,386,1003,01003.csv,1.395164296571563,109,2008-05-13 19:04:20.531,3555518.938,0.6975821482857815
1006,"[2008.0, 5.0, 13.0, 23.0, 59.0, 26.015]",24,B0006,390,1007,01007.csv,1.3945343832614077,110,2008-05-13 23:59:26.015,3573224.422,0.6972671916307038
1010,"[2008.0, 5.0, 14.0, 4.0, 55.0, 57.453]",24,B0006,394,1011,01011.csv,1.3893171179312644,111,2008-05-14 04:55:57.453,3591015.86,0.6946585589656322
1014,"[2008.0, 5.0, 14.0, 9.0, 52.0, 22.062]",24,B0006,398,1015,01015.csv,1.3838379472327809,112,2008-05-14 09:52:22.062,3608800.469,0.6919189736163903
1018,"[2008.0, 5.0, 14.0, 14.0, 35.0, 22.515]",24,B0006,402,1019,01019.csv,1.3736814238195123,113,2008-05-14 14:35:22.515,3625780.922,0.6868407119097562
1022,"[2008.0, 5.0, 14.0, 19.0, 31.0, 39.39]",24,B0006,406,1023,01023.csv,1.3786059891863676,114,2008-05-14 19:31:39.390,3643557.797,0.6893029945931838
1026,"[2008.0, 5.0, 15.0, 0.0, 27.0, 55.625]",24,B0006,410,1027,01027.csv,1.3737600299108574,115,2008-05-15 00:27:55.625,3661334.032,0.6868800149554288
1030,"[2008.0, 5.0, 15.0, 5.0, 24.0, 4.89]",24,B0006,414,1031,01031.csv,1.3682580583942712,116,2008-05-15 05:24:04.890,3679103.297,0.6841290291971356
1034,"[2008.0, 5.0, 15.0, 10.0, 20.0, 3.875]",24,B0006,418,1035,01035.csv,1.3633024037317505,117,2008-05-15 10:20:03.875,3696862.282,0.6816512018658752
1038,"[2008.0, 5.0, 15.0, 15.0, 10.0, 59.437]",24,B0006,422,1039,01039.csv,1.35809661401726,118,2008-05-15 15:10:59.437,3714317.844,0.6790483070086298
1042,"[2008.0, 5.0, 15.0, 19.0, 56.0, 47.39]",24,B0006,426,1043,01043.csv,1.353269090999531,119,2008-05-15 19:56:47.390,3731465.797,0.6766345454997655
1046,"[2008.0, 5.0, 16.0, 16.0, 54.0, 59.812]",24,B0006,430,1047,01047.csv,1.3841605738237488,120,2008-05-16 16:54:59.812,3806958.219,0.6920802869118744
1048,"[2008.0, 5.0, 16.0, 21.0, 37.0, 39.671]",24,B0006,432,1049,01049.csv,1.4051467790651473,121,2008-05-16 21:37:39.671,3823918.078,0.7025733895325736
1052,"[2008.0, 5.0, 17.0, 2.0, 32.0, 13.968]",24,B0006,436,1053,01053.csv,1.378719022627353,122,2008-05-17 02:32:13.968,3841592.375,0.6893595113136765
1056,"[2008.0, 5.0, 17.0, 7.0, 25.0, 19.906]",24,B0006,440,1057,01057.csv,1.3682657783199066,123,2008-05-17 07:25:19.906,3859178.313,0.6841328891599532
1060,"[2008.0, 5.0, 17.0, 12.0, 21.0, 15.89]",24,B0006,444,1061,01061.csv,1.3573151296618016,124,2008-05-17 12:21:15.890,3876934.297,0.6786575648309008
1064,"[2008.0, 5.0, 17.0, 17.0, 15.0, 37.281]",24,B0006,448,1065,01065.csv,1.3524934638801596,125,2008-05-17 17:15:37.281,3894595.688,0.6762467319400798
1068,"[2008.0, 5.0, 17.0, 22.0, 10.0, 51.218]",24,B0006,452,1069,01069.csv,1.3474099151661236,126,2008-05-17 22:10:51.218,3912309.625,0.6737049575830618
1072,"[2008.0, 5.0, 18.0, 3.0, 5.0, 19.265]",24,B0006,456,1073,01073.csv,1.3370075130842318,127,2008-05-18 03:05:19.265,3929977.672,0.6685037565421159
1076,"[2008.0, 5.0, 18.0, 8.0, 0.0, 50.421]",24,B0006,460,1077,01077.csv,1.3312352966718526,128,2008-05-18 08:00:50.421,3947708.828,0.6656176483359263
1080,"[2008.0, 5.0, 18.0, 12.0, 44.0, 48.437]",24,B0006,464,1081,01081.csv,1.3259303781727645,129,2008-05-18 12:44:48.437,3964746.844,0.6629651890863822
1084,"[2008.0, 5.0, 18.0, 17.0, 36.0, 29.734]",24,B0006,468,1085,01085.csv,1.321578743867529,130,2008-05-18 17:36:29.734,3982248.141,0.6607893719337645
1088,"[2008.0, 5.0, 18.0, 22.0, 31.0, 45.515]",24,B0006,472,1089,01089.csv,1.321225074066109,131,2008-05-18 22:31:45.515,3999963.922,0.6606125370330544
1092,"[2008.0, 5.0, 19.0, 3.0, 27.0, 7.765]",24,B0006,476,1093,01093.csv,1.3156485301862682,132,2008-05-19 03:27:07.765,4017686.172,0.6578242650931341
1096,"[2008.0, 5.0, 19.0, 15.0, 34.0, 33.625]",24,B0006,480,1097,01097.csv,1.3209025697502388,133,2008-05-19 15:34:33.625,4061332.032,0.6604512848751195
1098,"[2008.0, 5.0, 19.0, 20.0, 59.0, 48.437]",24,B0006,482,1099,01099.csv,1.3474328767273906,134,2008-05-19 20:59:48.437,4080846.844,0.6737164383636953
